record_id,state,account_length,phone_number,international_plan,voice_mail_plan,number_vmail_messages,customer_service_calls,churn
2779,CA,112,415-346-5036,no,no,0,0,0
2780,IN,77,408-328-7252,no,no,0,3,0
2781,SC,109,415-360-1745,no,no,0,2,0
2782,IN,108,415-358-2046,no,no,0,3,0
2783,IA,79,415-344-6935,no,yes,17,1,0
2784,MD,119,408-401-9665,no,no,0,3,1
2785,MN,38,510-399-5291,no,no,0,5,1
2786,AR,109,415-409-6588,no,yes,29,6,1
2787,MS,78,415-358-5721,no,no,0,1,0
2788,MN,134,415-414-7446,no,no,0,0,0
2789,WA,47,415-329-9517,no,yes,27,2,0
2790,MS,59,408-415-9553,no,yes,27,0,0
2791,ID,151,415-413-3177,no,no,0,0,0
2792,NC,129,415-347-5113,no,no,0,1,0
2793,VA,107,510-330-2662,no,yes,27,2,0
2794,MT,137,408-330-5824,yes,no,0,0,1
2795,MI,76,510-411-1261,no,no,0,1,0
2796,HI,24,415-329-8788,no,no,0,0,0
2797,NC,169,408-333-7869,no,no,0,2,0
2798,MN,30,408-399-4800,no,no,0,1,0
2799,WV,70,415-402-2072,no,no,0,3,0
2800,SD,52,510-403-6187,yes,no,0,0,1
2801,HI,3,408-355-2872,no,no,0,4,0
2802,MS,38,415-386-2970,no,no,0,2,0
2803,NY,104,415-389-6081,no,no,0,3,0
2804,LA,27,408-348-7556,no,no,0,1,0
2805,KS,166,415-334-9163,yes,yes,28,1,0
2806,MA,13,408-411-4293,no,no,0,2,0
2807,AK,52,408-375-5562,no,no,0,2,0
2808,SD,114,415-386-3823,no,yes,25,1,0
2809,CO,156,408-364-6445,no,no,0,1,0
2810,NH,90,415-383-2251,no,yes,42,0,0
2811,WV,62,415-351-3169,no,no,0,2,0
2812,AZ,82,415-413-6380,no,yes,33,2,0
2813,ME,52,510-380-9674,no,no,0,3,0
2814,NH,146,510-345-2319,no,no,0,1,0
2815,RI,120,415-377-5441,no,yes,23,2,0
2816,ID,130,415-358-3692,no,no,0,1,1
2817,WI,90,408-400-5831,no,no,0,1,0
2818,NM,147,408-357-5995,yes,no,0,1,0
2819,WY,159,415-391-2159,no,no,0,0,1
2820,IL,74,510-398-5954,no,yes,27,4,0
2821,TX,130,408-385-6175,no,no,0,0,0
2822,RI,155,408-334-2961,yes,no,0,0,0
2823,MI,87,415-405-4303,no,no,0,2,0
2824,OR,81,415-406-4100,no,no,0,0,1
2825,VA,99,510-352-4401,no,no,0,2,0
2826,SD,131,510-347-1473,no,no,0,2,0
2827,AL,89,510-347-2016,no,no,0,5,1
2828,MS,123,415-388-8948,yes,no,0,4,1
2829,MS,130,510-402-5509,no,yes,26,1,0
2830,HI,99,415-367-2598,no,no,0,1,0
2831,WV,36,408-370-5001,no,no,0,1,0
2832,WV,87,415-332-3693,no,no,0,3,0
2833,WV,139,415-403-9766,no,no,0,2,0
2834,IN,189,510-363-2407,no,no,0,1,0
2835,NM,96,415-395-9214,no,yes,33,3,0
2836,DE,112,408-351-8894,no,no,0,2,0
2837,NC,75,408-406-5003,no,no,0,1,0
2838,NM,178,415-398-1332,no,yes,35,2,0
2839,SC,112,415-363-8033,no,no,0,2,1
2840,NJ,108,415-333-1012,no,yes,41,0,0
2841,AZ,100,510-391-6260,no,no,0,0,0
2842,RI,121,510-336-1353,no,yes,20,0,0
2843,SD,116,415-365-5629,no,no,0,1,0
2844,NH,161,415-349-4397,no,no,0,1,0
2845,AL,19,415-380-3910,yes,no,0,0,0
2846,WV,104,415-354-7820,no,no,0,1,0
2847,ID,119,415-338-9952,yes,yes,32,0,0
2848,MD,125,415-405-1821,no,no,0,0,0
2849,IN,156,510-329-8669,no,no,0,1,0
2850,WY,109,415-328-8808,no,no,0,2,0
2851,NH,95,510-409-3018,no,no,0,2,0
2852,MN,90,408-421-5994,no,no,0,1,0
2853,MA,105,415-354-4448,no,yes,21,2,0
2854,NH,101,510-352-5081,no,no,0,1,0
2855,MN,95,415-401-7803,no,no,0,1,0
2856,IA,123,415-420-6052,no,no,0,0,0
2857,NY,160,408-352-6084,no,no,0,1,0
2858,AL,141,510-388-8583,no,yes,28,1,0
2859,WV,87,415-415-3158,no,no,0,0,0
2860,NM,81,415-402-9304,no,no,0,2,0
2861,CA,75,415-341-1916,no,yes,19,4,0
2862,MA,126,408-381-2745,no,yes,24,0,0
2863,ME,28,415-402-5014,no,no,0,3,0
2864,FL,153,415-399-8846,no,no,0,0,0
2865,NH,97,408-328-9267,no,yes,32,2,1
2866,IN,115,408-348-7224,no,no,0,2,0
2867,WI,95,408-336-2190,no,no,0,1,0
2868,MA,17,415-376-4705,yes,no,0,0,1
2869,NH,105,415-381-4076,no,yes,20,1,0
2870,TX,121,415-348-8464,no,no,0,2,0
2871,NC,125,408-412-7020,no,no,0,2,0
2872,CT,124,415-386-8432,no,no,0,2,0
2873,NJ,35,408-337-1802,no,no,0,2,0
2874,WY,134,510-366-1084,no,no,0,0,1
2875,LA,123,510-352-4182,no,yes,32,3,0
2876,NV,124,415-368-5628,no,no,0,3,0
2877,WV,133,510-333-8996,no,no,0,2,0
2878,AR,185,415-353-2557,no,yes,19,0,0
2879,SC,1,415-356-8621,no,yes,26,1,0
2880,KS,107,415-354-6942,no,no,0,1,0
2881,NY,91,415-377-9829,no,yes,20,1,0
2882,MI,178,408-348-4660,yes,no,0,2,1
2883,MA,123,415-410-5199,no,no,0,1,0
2884,UT,170,415-397-6542,no,no,0,1,1
2885,HI,135,415-333-4492,no,no,0,1,0
2886,PA,85,408-405-9573,no,no,0,1,0
2887,OR,134,415-359-7255,no,yes,50,2,0
2888,TN,148,415-419-5501,no,yes,36,1,0
2889,CT,93,415-404-4809,no,no,0,1,1
2890,AZ,138,415-344-6334,no,no,0,0,0
2891,OR,159,510-400-1899,no,no,0,0,0
2892,DE,103,415-346-5053,no,yes,34,1,0
2893,MA,150,408-398-2148,no,yes,27,0,0
2894,CT,37,408-347-7675,no,no,0,3,0
2895,AR,33,415-411-8956,yes,no,0,0,0
2896,SD,55,415-390-3761,no,no,0,1,0
2897,CT,134,408-377-3876,no,yes,32,0,0
2898,CT,107,408-345-2476,no,no,0,2,0
2899,MA,80,408-337-7879,no,yes,36,1,0
2900,MS,78,408-361-7283,no,no,0,1,1
2901,MT,85,408-372-4868,no,yes,17,4,1
2902,AK,61,415-346-8863,no,yes,15,2,0
2903,DE,97,415-390-5267,no,yes,32,5,0
2904,OH,136,408-392-1547,yes,no,0,2,0
2905,MN,135,408-340-8177,no,no,0,3,0
2906,CA,87,415-383-4802,no,yes,19,1,0
2907,OH,165,510-378-8567,no,no,0,0,0
2908,NV,148,415-406-7844,no,no,0,2,1
2909,SC,99,415-402-9173,no,no,0,2,0
2910,WV,123,415-352-3440,no,no,0,2,0
2911,NM,127,415-363-1413,yes,no,0,1,0
2912,WY,151,415-394-8861,no,no,0,0,0
2913,CA,185,408-358-4036,no,no,0,1,0
2914,KS,65,415-392-4680,no,yes,34,4,0
2915,WY,58,510-354-2762,no,no,0,4,0
2916,OK,104,415-371-5811,no,no,0,2,0
2917,UT,44,415-387-2014,no,no,0,0,0
2918,MA,58,408-411-6598,no,no,0,4,0
2919,UT,108,415-355-9356,no,no,0,0,0
2920,MN,132,510-406-4720,no,no,0,1,0
2921,NE,80,415-356-7239,no,no,0,2,0
2922,OH,162,415-328-8747,no,no,0,2,0
2923,KY,110,510-388-9464,no,no,0,2,0
2924,WA,96,415-406-2866,no,no,0,1,1
2925,NY,168,408-333-5729,no,no,0,2,1
2926,IN,72,510-391-1499,no,no,0,4,1
2927,CO,125,408-386-8690,no,yes,23,1,0
2928,DC,170,510-391-2231,no,no,0,2,0
2929,AK,71,510-332-2275,no,no,0,3,0
2930,SC,124,415-340-4028,no,no,0,1,0
2931,KS,68,415-363-3486,no,no,0,2,0
2932,UT,97,415-418-3181,no,no,0,1,0
2933,IL,98,510-351-3316,yes,no,0,1,0
2934,DC,24,408-369-3626,no,no,0,2,1
2935,DC,136,510-353-2763,no,no,0,0,0
2936,OK,44,408-358-7165,no,no,0,0,1
2937,KY,96,415-353-3223,no,yes,40,0,0
2938,NE,31,415-338-9044,no,no,0,1,0
2939,AL,72,415-341-7296,no,no,0,0,0
2940,HI,24,415-398-4431,no,no,0,1,0
2941,SC,112,415-408-5601,no,yes,31,4,0
2942,GA,117,415-328-5188,yes,no,0,1,1
2943,KS,137,415-329-4474,no,yes,19,0,0
2944,PA,136,408-357-4573,no,no,0,0,0
2945,UT,95,415-341-7112,no,no,0,0,0
2946,OR,82,415-400-3147,no,yes,19,1,0
2947,ND,145,415-378-1936,no,no,0,1,1
2948,KY,56,415-347-1640,yes,no,0,1,0
2949,MN,155,408-374-9531,yes,no,0,2,0
2950,OH,133,408-380-4374,no,no,0,0,1
2951,TX,53,415-380-9409,no,no,0,2,0
2952,WY,123,415-387-1116,no,no,0,5,1
2953,GA,136,415-400-7509,no,no,0,7,0
2954,TX,57,415-403-6225,no,no,0,3,0
2955,WV,62,408-382-8274,no,no,0,1,0
2956,NM,112,415-354-5764,no,no,0,1,0
2957,MI,55,415-387-6912,no,yes,20,1,0
2958,NC,95,408-384-3413,no,no,0,6,1
2959,NY,125,415-367-3950,no,no,0,1,0
2960,TX,1,415-396-4254,no,no,0,5,1
2961,KY,98,415-333-3010,no,yes,36,6,1
2962,SD,105,415-393-1891,no,no,0,1,0
2963,ID,113,415-336-9053,no,yes,30,0,0
2964,OR,99,408-353-3372,no,no,0,3,1
2965,WI,103,415-386-8943,no,no,0,1,0
2966,WV,177,408-376-9716,no,no,0,1,0
2967,SC,149,415-370-8676,no,yes,20,0,0
2968,CT,160,415-360-2329,no,no,0,1,1
2969,NV,116,408-360-1320,no,no,0,2,0
2970,ND,90,415-329-8638,no,yes,22,1,0
2971,MI,148,415-385-1118,yes,no,0,0,1
2972,MT,147,415-408-8269,no,yes,35,2,1
2973,NE,95,510-391-2334,no,no,0,0,0
2974,UT,201,510-373-8900,no,no,0,1,0
2975,WV,80,415-382-3512,no,no,0,0,0
2976,AR,122,415-420-4089,yes,no,0,1,0
2977,MT,132,408-406-8465,no,no,0,0,0
2978,UT,83,510-386-6114,no,no,0,1,0
2979,HI,99,408-413-9328,no,no,0,7,1
2980,KS,84,415-335-7144,no,no,0,3,1
2981,NY,46,415-414-5177,no,no,0,1,0
2982,OH,87,510-350-5993,no,no,0,2,0
2983,HI,150,415-370-1465,no,no,0,1,0
2984,KS,73,408-385-2370,no,no,0,1,0
2985,IN,7,415-358-9146,no,no,0,3,0
2986,OR,89,415-357-8515,no,yes,12,2,0
2987,NY,131,408-406-8995,yes,no,0,3,1
2988,VA,105,415-344-3145,no,no,0,3,0
2989,MI,108,408-341-9890,yes,no,0,2,1
2990,ID,47,415-365-4387,no,yes,28,1,0
2991,MO,101,415-375-3341,yes,no,0,1,0
2992,AL,182,415-418-3096,no,yes,24,1,0
2993,OR,161,408-378-3879,no,no,0,1,0
2994,VT,128,408-344-1362,no,no,0,1,1
2995,AZ,69,415-419-3937,no,yes,31,2,0
2996,VA,113,408-348-4961,no,yes,34,1,0
2997,PA,87,408-329-1410,no,yes,30,0,0
2998,CO,71,415-332-9896,no,no,0,0,0
2999,KY,76,415-407-8575,no,no,0,1,0
3000,NJ,87,510-387-2799,no,no,0,3,0
3001,IL,117,408-373-9108,no,no,0,1,0
3002,WA,177,415-345-3947,no,no,0,3,1
3003,WV,95,415-356-7511,no,no,0,1,0
3004,RI,76,415-343-4516,no,no,0,1,0
3005,OH,66,415-408-6305,no,no,0,2,0
3006,MO,110,415-338-7305,no,no,0,1,0
3007,MD,204,510-401-3077,no,no,0,3,0
3008,OH,32,415-401-6977,no,yes,31,0,0
3009,VA,133,408-385-1464,no,yes,39,5,0
3010,FL,185,408-417-5034,no,no,0,2,0
3011,CO,103,415-420-7066,no,yes,37,1,0
3012,NY,91,510-394-8256,no,no,0,1,0
3013,WV,131,415-362-5044,no,no,0,2,0
3014,LA,153,510-350-2075,no,no,0,0,0
3015,MA,132,415-343-5372,no,yes,25,2,0
3016,UT,148,510-377-9520,no,no,0,1,0
3017,AL,141,408-391-6773,no,no,0,5,0
3018,ME,105,415-403-4442,no,no,0,2,0
3019,TX,169,408-379-5885,no,no,0,3,1
3020,ND,127,415-399-1021,no,yes,23,1,0
3021,CO,57,415-342-4004,no,no,0,0,0
3022,LA,123,415-382-7659,no,yes,33,0,0
3023,MT,103,510-342-1004,no,yes,35,4,1
3024,OR,101,415-398-5851,no,no,0,1,0
3025,NH,123,415-396-4869,no,yes,22,2,0
3026,NE,78,510-422-8333,no,yes,32,6,0
3027,WV,101,415-367-9127,no,yes,28,4,0
3028,NV,129,415-420-3028,no,no,0,1,0
3029,MA,67,415-357-6348,no,yes,34,0,0
3030,MI,37,415-386-1131,no,no,0,3,0
3031,KY,64,415-349-8391,yes,no,0,3,0
3032,WV,173,510-421-1484,no,no,0,1,0
3033,KY,135,510-414-2663,no,no,0,1,0
3034,NJ,75,415-327-6989,no,yes,42,1,0
3035,ME,88,415-405-5513,no,no,0,4,1
3036,TX,112,415-345-9168,no,no,0,3,0
3037,MN,113,408-417-5146,no,no,0,0,0
3038,VA,121,510-339-2792,no,yes,28,2,0
3039,DC,70,415-345-8397,no,no,0,1,0
3040,MD,90,415-344-6404,no,no,0,0,0
3041,RI,39,408-417-9455,no,no,0,0,0
3042,MA,142,408-343-1009,no,no,0,0,0
3043,MD,176,408-365-3493,no,no,0,1,0
3044,NM,105,408-376-7043,no,no,0,1,0
3045,MN,57,415-348-5728,no,no,0,2,1
3046,MI,110,510-357-5784,no,no,0,1,0
3047,AZ,88,415-417-9844,no,no,0,2,0
3048,AL,95,408-333-7225,no,no,0,0,0
3049,MI,147,415-382-4943,no,no,0,3,0
3050,SC,101,415-345-4589,no,no,0,4,1
3051,MS,115,415-404-6337,no,no,0,1,0
3052,MS,103,415-412-1470,no,no,0,2,0
3053,CA,82,415-394-9220,no,no,0,0,0
3054,MD,141,415-364-5362,no,no,0,0,0
3055,ND,149,408-372-9852,no,no,0,2,0
3056,IL,131,510-394-9984,no,no,0,2,0
3057,SD,119,510-402-1668,no,no,0,1,0
3058,AL,112,510-339-5659,no,no,0,3,0
3059,NV,116,510-341-7279,no,yes,35,2,0
3060,LA,94,415-371-3236,no,no,0,3,0
3061,VA,90,408-343-5679,no,no,0,2,0
3062,DE,114,415-347-4626,no,yes,31,0,0
3063,CT,63,408-344-8498,no,yes,25,1,0
3064,CO,130,408-349-3005,no,no,0,4,1
3065,MA,122,408-371-3498,no,yes,29,3,0
3066,OR,166,510-367-4853,no,no,0,3,0
3067,WA,62,415-422-3454,no,no,0,0,0
3068,SC,78,415-403-8915,no,yes,21,2,0
3069,IN,148,415-371-2418,no,yes,26,1,0
3070,MD,154,510-411-2977,no,no,0,3,1
3071,NV,110,408-389-8163,no,yes,34,1,0
3072,TX,75,415-417-4456,no,no,0,0,1
3073,ND,84,408-351-1894,no,yes,38,2,0
3074,WV,113,510-386-6408,no,no,0,1,0
3075,CO,181,510-370-9592,no,yes,40,2,0
3076,TX,51,415-397-9251,no,no,0,2,0
3077,FL,102,408-395-6913,no,yes,29,0,0
3078,AL,107,408-332-3804,no,no,0,1,0
3079,WV,88,510-421-1326,no,no,0,5,1
3080,MI,82,415-415-8200,no,no,0,0,0
3081,NY,204,415-371-9414,no,no,0,6,0
3082,MS,130,510-347-3895,no,no,0,3,0
3083,MO,174,510-342-5854,no,no,0,0,0
3084,AR,129,415-379-7192,no,no,0,2,0
3085,MS,190,415-394-5753,yes,no,0,3,0
3086,NY,54,510-390-6932,yes,no,0,3,0
3087,SD,78,408-394-3171,no,no,0,0,0
3088,AK,100,415-394-5202,no,yes,29,1,0
3089,WV,70,510-348-3777,no,yes,30,3,0
3090,SC,111,510-407-3949,no,no,0,1,0
3091,VA,117,408-363-4779,no,no,0,1,0
3092,MS,68,415-340-2239,no,no,0,0,0
3093,SD,27,510-359-3423,no,no,0,2,1
3094,MN,91,415-382-9297,no,no,0,1,0
3095,AL,181,415-330-9294,no,yes,27,1,0
3096,CO,118,415-362-8763,no,yes,36,3,0
3097,ME,112,415-403-4816,no,no,0,2,0
3098,GA,93,415-371-2155,no,no,0,0,0
3099,AZ,102,408-334-1339,no,no,0,0,0
3100,MA,93,415-341-7412,no,no,0,0,0
3101,AZ,107,415-375-4770,no,yes,32,1,0
3102,IN,100,415-406-7643,no,yes,32,3,0
3103,DE,115,415-415-8164,no,no,0,2,0
3104,WI,63,510-354-3545,no,yes,13,0,0
3105,ME,57,415-377-3139,no,no,0,0,0
3106,DC,119,408-418-7478,no,yes,26,1,0
3107,GA,73,408-385-6952,no,no,0,1,0
3108,HI,98,408-381-8593,no,yes,30,2,0
3109,VA,139,415-365-9371,yes,no,0,0,0
3110,NY,31,408-401-7335,no,yes,28,1,0
3111,PA,129,510-364-5126,no,yes,32,1,0
3112,AR,115,415-385-7157,no,no,0,7,1
3113,HI,108,415-385-4766,no,no,0,2,1
3114,DE,139,408-390-1760,no,no,0,0,0
3115,WV,102,408-365-8831,no,no,0,4,0
3116,OK,149,408-353-4002,no,no,0,1,0
3117,OR,113,415-367-5923,no,no,0,2,0
3118,ND,131,408-393-9548,no,yes,33,1,0
3119,MO,83,408-362-2356,no,no,0,0,0
3120,AR,96,415-365-2341,no,yes,21,2,0
3121,GA,98,408-388-8797,no,no,0,1,0
3122,TN,3,415-400-4713,no,no,0,3,0
3123,MA,77,408-420-3042,no,yes,17,0,0
3124,ND,75,408-396-4171,no,yes,24,3,0
3125,IA,40,510-389-8417,no,no,0,4,1
3126,NJ,108,415-339-4068,no,no,0,0,0
3127,MT,100,415-341-4873,no,no,0,4,1
3128,AL,16,415-336-2322,no,no,0,3,0
3129,NY,115,510-402-1607,no,yes,16,2,0
3130,PA,108,510-379-3037,no,yes,25,3,0
3131,VT,107,510-382-1399,no,no,0,5,0
3132,NC,161,415-394-5489,no,no,0,2,1
3133,CT,147,415-387-6065,no,no,0,2,0
3134,MO,107,415-327-6087,no,no,0,3,0
3135,WV,120,510-341-8667,no,no,0,1,0
3136,NJ,107,408-338-9612,no,yes,36,1,0
3137,AK,58,510-364-1134,no,no,0,3,0
3138,LA,91,408-413-4811,no,no,0,2,0
3139,AL,13,415-354-4333,no,no,0,2,0
3140,IN,104,408-382-2026,no,no,0,5,0
3141,MA,93,415-368-3287,no,yes,31,1,0
3142,DE,95,510-367-8298,no,no,0,2,0
3143,SC,104,415-391-1783,no,no,0,3,0
3144,NH,35,408-393-8762,no,no,0,5,1
3145,LA,62,415-385-1423,no,no,0,3,0
3146,MS,143,510-406-7670,no,no,0,1,0
3147,NM,62,415-339-5423,no,no,0,4,0
3148,WA,60,415-366-8939,yes,no,0,0,1
3149,SC,41,510-353-2391,no,no,0,1,0
3150,MT,34,415-372-4203,no,yes,14,2,0
3151,ME,56,408-385-5688,no,no,0,0,1
3152,NM,183,415-397-7453,no,no,0,1,0
3153,AZ,94,415-366-9015,no,no,0,2,0
3154,CT,73,415-356-1654,no,yes,47,2,0
3155,IL,123,408-337-3932,no,no,0,2,0
3156,IN,64,408-350-1126,no,no,0,3,0
3157,AR,127,415-416-3649,yes,no,0,4,1
3158,RI,33,415-349-1726,no,no,0,3,0
3159,ND,27,415-405-1589,no,no,0,1,0
3160,NH,123,408-366-7560,no,no,0,0,0
3161,NV,148,510-333-9643,no,no,0,2,0
3162,UT,81,415-355-6422,no,no,0,0,0
3163,NC,122,510-329-5400,no,yes,30,2,0
3164,MI,52,415-383-6356,no,no,0,1,0
3165,WI,91,408-377-7276,no,yes,44,1,0
3166,AR,54,415-337-1586,no,no,0,2,1
3167,NH,152,510-336-9273,no,no,0,1,0
3168,TX,201,415-415-5476,no,no,0,1,1
3169,ID,78,415-332-2650,no,no,0,4,1
3170,CT,67,415-418-8257,no,no,0,0,0
3171,NH,100,408-407-3121,no,no,0,1,0
3172,WY,41,510-381-2413,no,no,0,3,0
3173,OR,133,415-378-1144,no,no,0,3,0
3174,SC,36,408-359-5091,no,yes,43,2,0
3175,MD,51,510-378-6986,no,yes,28,0,0
3176,NY,122,415-386-6580,no,no,0,0,0
3177,NM,84,408-419-9713,no,yes,41,1,0
3178,LA,91,415-382-6153,no,no,0,0,0
3179,UT,110,408-332-1690,no,no,0,1,0
3180,AL,91,408-348-9383,yes,no,0,1,0
3181,DE,121,408-420-3857,no,no,0,5,0
3182,WV,109,415-405-2653,no,no,0,3,0
3183,KY,95,510-417-9278,no,no,0,2,0
3184,NC,72,415-352-5663,no,no,0,0,0
3185,WV,73,415-370-8786,no,no,0,0,0
3186,AZ,108,415-415-6333,no,no,0,3,0
3187,WV,58,408-391-6558,no,yes,39,1,0
3188,ND,148,415-396-4234,yes,no,0,1,0
3189,WA,76,510-345-6961,yes,no,0,0,1
3190,ID,103,415-346-5992,no,no,0,6,1
3191,CT,87,415-402-3908,no,no,0,0,1
3192,OK,35,510-350-2340,no,yes,37,2,0
3193,IA,88,415-410-2015,no,no,0,1,0
3194,NE,67,415-380-3311,no,yes,41,0,0
3195,ID,77,510-399-7029,no,yes,29,2,0
3196,OR,124,510-337-3868,no,no,0,1,0
3197,SD,30,415-354-8088,no,no,0,0,0
3198,DE,53,415-416-9723,no,yes,32,2,0
3199,WA,152,510-337-4403,no,no,0,1,0
3200,CT,100,510-416-1536,yes,no,0,1,0
3201,MN,59,408-386-3796,no,yes,32,1,0
3202,WA,143,510-340-4989,no,no,0,3,0
3203,PA,142,510-340-6221,no,yes,40,1,0
3204,ID,105,408-363-3469,no,no,0,1,0
3205,MS,111,408-345-3787,no,no,0,1,1
3206,WA,143,510-362-3107,no,no,0,1,0
3207,DC,93,408-345-1994,no,yes,22,0,0
3208,KY,79,415-377-5417,no,no,0,2,0
3209,OH,68,415-369-8574,yes,yes,24,3,1
3210,TN,93,510-344-6847,yes,no,0,1,0
3211,ID,103,415-391-7528,no,no,0,2,0
3212,WV,144,510-393-6053,no,yes,38,0,0
3213,WI,93,415-392-6286,no,no,0,1,0
3214,OK,149,510-365-9079,yes,no,0,3,0
3215,WV,23,510-399-3089,no,yes,31,1,0
3216,SD,221,510-365-2192,no,yes,24,0,0
3217,KS,164,510-394-3051,no,yes,30,1,0
3218,NC,104,415-357-2429,no,yes,18,2,0
3219,NY,150,415-421-6268,no,yes,35,2,0
3220,WI,184,408-401-5915,no,yes,12,0,0
3221,SC,88,408-348-6057,no,no,0,1,0
3222,UT,61,415-349-3843,yes,yes,29,3,0
3223,NC,110,408-396-5561,no,no,0,2,0
3224,IN,115,415-370-9622,no,no,0,3,1
3225,AR,33,408-371-9602,no,no,0,2,0
3226,ME,100,510-351-2815,no,no,0,2,1
3227,NY,209,415-369-8703,no,no,0,0,0
3228,OR,27,510-355-2840,no,no,0,5,0
3229,IL,117,415-372-1115,no,no,0,1,0
3230,MA,87,408-337-2986,no,no,0,1,0
3231,CT,129,510-404-3238,no,yes,27,1,0
3232,WI,142,510-397-4968,no,no,0,1,0
3233,OK,112,415-327-1058,no,no,0,0,0
3234,DE,75,510-419-9509,no,yes,28,1,0
3235,AZ,97,408-349-7282,no,yes,25,3,0
3236,AK,121,408-382-5743,no,yes,34,0,0
3237,MI,142,415-358-2694,yes,no,0,1,0
3238,WA,121,510-378-1884,no,no,0,3,1
3239,SD,87,415-330-1627,no,yes,33,2,0
3240,SD,34,408-392-5716,no,no,0,1,0
3241,AK,177,415-384-6132,yes,no,0,1,1
3242,MA,58,415-359-2740,no,yes,30,0,0
3243,AR,113,415-338-6714,yes,no,0,5,1
3244,KS,101,415-347-9968,no,no,0,1,0
3245,OR,89,415-343-3399,no,no,0,3,0
3246,NC,77,408-334-6129,yes,yes,44,0,1
3247,OK,146,510-377-4975,no,no,0,4,1
3248,NJ,93,415-405-3533,no,no,0,0,0
3249,OH,160,415-337-9326,no,no,0,0,0
3250,NM,55,415-338-6556,no,no,0,0,0
3251,OH,88,408-354-3040,no,no,0,2,0
3252,MI,63,510-396-1278,no,no,0,0,0
3253,KS,127,415-354-6810,no,yes,24,1,0
3254,IL,57,415-403-6237,no,yes,30,1,0
3255,RI,138,510-411-6823,yes,no,0,2,1
3256,AR,115,408-338-1400,no,no,0,3,0
3257,NY,171,415-412-6245,no,no,0,2,0
3258,WY,148,408-377-3417,no,no,0,2,0
3259,NC,127,510-343-2597,no,no,0,1,0
3260,OR,61,415-388-8282,no,no,0,1,0
3261,VT,131,415-416-8394,no,no,0,1,0
3262,SD,88,408-343-6643,no,no,0,1,0
3263,DC,130,510-330-4364,no,no,0,2,0
3264,RI,89,415-414-1537,no,yes,24,0,0
3265,ID,82,415-408-1913,no,no,0,3,1
3266,OK,138,510-406-5532,no,yes,33,3,0
3267,MN,115,415-417-7722,no,no,0,1,0
3268,WA,84,415-367-5226,no,no,0,2,1
3269,WV,117,510-344-5766,yes,no,0,1,0
3270,NH,60,415-405-1370,no,no,0,2,0
3271,WI,62,415-368-9073,no,no,0,2,0
3272,MD,133,510-373-7974,no,no,0,2,1
3273,IN,131,408-371-4633,no,no,0,3,0
3274,IN,65,408-336-4960,no,no,0,1,0
3275,NY,120,510-405-5083,no,yes,27,1,0
3276,OR,142,510-392-1105,no,yes,22,1,0
3277,OK,134,415-378-2397,no,no,0,2,0
3278,WI,87,415-331-4184,no,no,0,2,0
3279,NJ,139,415-376-2408,no,yes,43,2,0
3280,AR,76,408-345-3614,no,no,0,4,1
3281,UT,100,408-370-9296,no,no,0,1,0
3282,DC,99,415-402-5076,no,yes,31,3,0
3283,AK,99,510-401-7334,no,no,0,3,0
3284,AZ,48,415-409-3428,no,yes,27,1,0
3285,KS,57,415-362-2067,no,no,0,0,0
3286,OH,106,415-352-2270,no,yes,30,0,0
3287,KS,170,415-404-5840,no,yes,42,4,1
3288,SC,78,415-360-3126,no,no,0,1,0
3289,TN,39,408-364-8731,no,no,0,1,0
3290,CA,127,510-388-4331,no,no,0,0,0
3291,MI,119,510-335-7324,yes,yes,22,1,1
3292,IN,114,408-362-8886,no,no,0,1,0
3293,RI,95,408-410-4882,no,no,0,0,0
3294,MO,116,408-371-1139,no,no,0,1,0
3295,TN,110,415-391-5516,no,no,0,1,0
3296,CT,74,510-380-3186,no,no,0,1,0
3297,ME,148,408-347-9995,no,yes,33,1,0
3298,MD,83,510-340-9013,no,no,0,1,0
3299,NC,73,408-362-8378,no,no,0,2,0
3300,SC,111,415-418-8969,no,yes,21,1,0
3301,CA,84,415-417-1488,no,no,0,0,1
3302,LA,75,510-358-9898,yes,no,0,1,0
3303,WI,114,415-373-7308,no,yes,26,2,0
3304,IL,71,510-330-7137,yes,no,0,4,1
3305,IN,58,415-406-8445,no,yes,22,2,0
3306,AL,106,408-404-5283,no,yes,29,1,0
3307,OK,172,408-398-3632,no,no,0,4,0
3308,IA,45,415-399-5763,no,no,0,1,0
3309,VT,100,408-340-9449,yes,no,0,4,0
3310,NY,94,415-363-1123,no,no,0,2,0
3311,LA,128,415-361-2170,no,no,0,2,0
3312,SC,181,408-406-6304,no,no,0,2,0
3313,ID,127,408-392-5090,no,no,0,1,0
3314,MO,89,415-373-7713,no,no,0,1,0
3315,ME,149,415-392-1376,no,yes,18,0,0
3316,MS,103,510-390-6388,no,yes,29,0,0
3317,SD,163,415-379-7290,yes,no,0,1,0
3318,OK,52,415-397-9928,no,no,0,2,0
3319,WY,89,415-378-6924,no,no,0,3,0
3320,GA,122,510-411-5677,yes,no,0,4,1
3321,VT,60,415-400-2738,no,no,0,3,0
3322,MD,62,408-409-1856,no,no,0,4,1
3323,IN,117,415-362-5899,no,no,0,5,1
3324,WV,159,415-377-1164,no,no,0,1,0
3325,OH,78,408-368-8555,no,no,0,2,0
3326,OH,96,415-347-6812,no,no,0,1,0
3327,SC,79,415-348-3830,no,no,0,2,0
